dataset_stem,n_train,eps,selector_tag,route,method,precompute_mode,top_q,btab_eig_q,btab_active_size_raw,btab_box_size,tail_size,rho_max_T,tail_energy,epsilon_T,eta_inv,eta_eig,btab_eig_theta_q1_over_sigma2,btab_eig_eig_residual_max,cg_iters,outer_iters,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_test
synthetic_true_func_2d_n10000000,10000000,1e-05,topk_16384,boxeig,btab_boxeig_topk_16384_q128,c1,,128.0,16384.0,21025.0,14696.0,3.4180464675207816,16085.64055186952,2.0225294743496143,,0.1998903603974553,69200.3731925855,1.3840971630693651e-14,193.0,193.0,0.3143422460002512,0.7032725079998272,0.807399839000027,0.1465555499999027,0.9539553889999296,0.0005496720049086
synthetic_true_func_2d_n10000000,10000000,1e-05,topk_16384,boxeig,btab_boxeig_topk_16384_q192,c1,,192.0,16384.0,21025.0,14696.0,3.4180464675207816,16085.64055186952,2.0225294743496143,,0.230047088724374,29838.938556034293,3.083816166717678e-14,125.0,125.0,0.5057822389999274,0.7865652969999246,0.8905150299997331,0.1751487100000304,1.0656637399997635,0.0005498982445861
synthetic_true_func_2d_n10000000,10000000,1e-05,topk_16384,boxeig,btab_boxeig_topk_16384_q256,c1,,256.0,16384.0,21025.0,14696.0,3.4180464675207816,16085.64055186952,2.0225294743496147,,0.255441394950846,15021.633460820354,3.4005023746275346e-14,89.0,89.0,0.7962758329999815,1.0109471000000667,1.1146511609999834,0.2045398309996926,1.319190991999676,0.000549609836783
synthetic_true_func_2d_n10000000,10000000,1e-05,topk_2048,inverse,btab_auto_topk_2048,c1,,,2048.0,2601.0,33120.0,545.477332504985,630211.0596413196,2.7283613937574773,1.837633394222056,,,,120.0,120.0,0.7185443519997534,0.9709688850002748,1.0750140049999573,0.0926041630000327,1.16761816799999,0.0005607667029964
synthetic_true_func_2d_n10000000,10000000,1e-05,topk_4096,boxeig,btab_boxeig_topk_4096_q128,c1,,128.0,4096.0,5329.0,30392.0,98.38542462466822,212413.9475908336,2.6745073500654573,,0.5279254300228822,69198.87974009589,1.0834486581398912e-14,148.0,148.0,0.3179074999998192,0.584325121999882,0.6883771689999776,0.1587124190000395,0.8470895880000171,0.0005593070869971
synthetic_true_func_2d_n10000000,10000000,1e-05,topk_4096,boxeig,btab_boxeig_topk_4096_q192,c1,,192.0,4096.0,5329.0,30392.0,98.38542462466822,212413.9475908336,2.6745073500654577,,0.6103545313182803,29837.351513250494,3.368301324685635e-14,102.0,102.0,0.3983635839999806,0.5897477120001895,0.6946712330000082,0.1754925649997858,0.870163797999794,0.0005600026395671
synthetic_true_func_2d_n10000000,10000000,1e-05,topk_8192,boxeig,btab_boxeig_topk_8192_q128,c1,,128.0,8192.0,10609.0,25112.0,18.400346579650652,68148.36962691823,2.525161681666097,,0.3669863041843156,69200.1973450026,1.1319530474808234e-14,160.0,160.0,0.2869946069999969,0.5721842120001384,0.6757145159999709,0.1477644869996766,0.8234790029996475,0.0005663821902683
synthetic_true_func_2d_n10000000,10000000,1e-05,topk_8192,boxeig,btab_boxeig_topk_8192_q192,c1,,192.0,8192.0,10609.0,25112.0,18.400346579650652,68148.36962691823,2.5251616816660967,,0.422373720589497,29838.751559467182,3.0021689678449964e-14,106.0,106.0,0.4035707999996702,0.617090527000073,0.7204525800002557,0.1748487869999735,0.8953013670002292,0.0005656528492651
synthetic_true_func_2d_n100000000,100000000,1e-05,eigenpro_pcg,eigenpro_baseline,eigenpro_pcg_q45,c1,45.0,,,,,,,,,,,,387.0,,0.000302849000036,0.6427733680002348,1.3781863350000094,,,0.0001905897393654
synthetic_true_func_2d_n100000000,100000000,1e-05,eigenpro_pcg,eigenpro_baseline,eigenpro_pcg_q90,c1,90.0,,,,,,,,,,,,211.0,,0.0002992249997078,0.3954544640000677,1.409959471000093,,,0.0001873119479312
synthetic_true_func_2d_n100000000,100000000,1e-05,plain_cg,cg_baseline,plain_cg,original/default,,,,,,,,,,,,,843.0,,,0.8970529849998456,3.407795754999825,,,0.0001882246124244
