dataset_stem,n_train,kernel,kernel_family,kernel_label,kernel_nu,kernel_lengthscale,eps,reg_lambda,method,method_family,M,mtot,topk,q,btab_active_topk,btab_box_size,btab_eig_q,cg_iters,time_solve,time_total,rmse_test,rmse_train,Speedup,status,table1_source
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q448,EigenPro-PCG,35721,189,,448.0,,,,199,0.3556813440000042,1.9884722439999225,0.008280556156569,0.2998206836985074,2.339393022475679,ok,group_a
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_512,Active inverse,35721,189,512.0,,512.0,625.0,,594,0.9169085169999108,0.989985465000018,0.0082804992949833,0.2998206804372614,4.6988751425758455,ok,group_a
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_728,Active inverse,35721,189,728.0,,728.0,961.0,,408,0.6503118750001704,0.7236020950001603,0.008280503900438,0.2998206805161671,6.428696275401116,ok,group_a
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,35721,189,1024.0,,1024.0,1369.0,,323,0.5523196230001304,0.6258615520000603,0.0082804918193921,0.2998206803555217,7.432663147519127,ok,group_a
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721,189,2048.0,,2048.0,2601.0,,174,0.4906563070001084,0.5639621549998992,0.0082804884986112,0.2998206805358443,8.248457900514275,ok,group_a
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_4096,Active inverse,35721,189,4096.0,,4096.0,5329.0,,88,1.086510705999899,1.1597463499999776,0.0082805131900778,0.2998206800927434,4.011065085913023,ok,group_a
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_2048_q192,Box-EigenPro,35721,189,2048.0,192.0,2048.0,2601.0,192.0,510,1.2250795699999344,1.298339833,0.0082804271294245,0.299820680915043,3.582897154323058,ok,group_a
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_4096_q192,Box-EigenPro,35721,189,4096.0,192.0,4096.0,5329.0,192.0,602,1.3930405050000445,1.4663256930000443,0.0082806066977777,0.299820681456737,3.172431687725896,ok,group_a
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_4096_q256,Box-EigenPro,35721,189,4096.0,256.0,4096.0,5329.0,256.0,416,3.382162113000049,3.4552078870001424,0.0082805122969513,0.2998206817992345,1.3463207555475758,ok,group_a
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_8192_q192,Box-EigenPro,35721,189,8192.0,192.0,8192.0,10609.0,192.0,675,1.5071570709999378,1.591831743000057,0.0082807023560117,0.299820682249681,2.922305145286833,ok,group_a
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_8192_q256,Box-EigenPro,35721,189,8192.0,256.0,8192.0,10609.0,256.0,476,1.2733698259999071,1.346271981999962,0.0082807669796718,0.299820682585753,3.455333064340713,ok,group_a
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_8192_q320,Box-EigenPro,35721,189,8192.0,320.0,8192.0,10609.0,320.0,365,1.2166811119998329,1.2899488159998782,0.0082804420278976,0.299820682765253,3.6062036224237395,ok,group_a
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q192,Box-EigenPro,35721,189,16384.0,192.0,16384.0,21025.0,192.0,746,1.637395215000197,1.710634225000149,0.0082806454535245,0.299820682977491,2.719352872177902,ok,group_a
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q256,Box-EigenPro,35721,189,16384.0,256.0,16384.0,21025.0,256.0,529,1.3715656809999928,1.4511631650000254,0.0082806230833848,0.299820683087653,3.2055789488013176,ok,group_a
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q320,Box-EigenPro,35721,189,16384.0,320.0,16384.0,21025.0,320.0,398,4.337042384999904,4.40992333500003,0.0082804916592294,0.2998206836154798,1.0548523726206551,ok,group_a
